	41.0036508306	55.1321557102	51.5061026888	46.1219535719	50.6261011574	55.2469721625	63.4536787391	67.9761654285	68.2232416255	72.4048493369	81.4490091714	86.3948509699	92.145635044	678.005985322	116.398022401	175.464501346	499.594524498	279.117428355
	45.4139011798	56.3522052762	53.7756096955	52.3175175432	54.9845917252	59.1536759586	68.1685687448	72.1618591342	69.7052957101	75.5834902786	79.0767727755	84.5076164209	90.3718979594	847.497559016	256.873295406	677.041393218	479.639014716	169.719199628
	46.9718437103	57.5966759807	56.8204646397	60.1451202147	62.03419044	64.685675501	71.6270335285	74.792416867	226.668331587	77.7784920751	84.3509348543	86.3180217363	97.7387035975	986.048058756	851.725788969	443.34837997	569.239684723	509.171515047
	53.0964941566	63.2574039168	63.4355489332	67.2569094379	67.7281216257	76.9485473161	85.393949552	81.5613789688	82.6849940621	83.0148533097	92.7328641333	92.2979251073	183.521570264	712.225961972	343.521265189	417.992654865	247.168401345	631.395965459
	61.7756999896	69.9831778493	70.065919405	74.2532851458	78.8660303735	89.3298375176	100.187536303	96.6004520632	95.8874215018	95.3117222813	93.288899439	101.212576026	218.298054283	613.272893062	380.532534551	421.184207222	736.063806201	907.659084237
	67.2866621104	88.5492919456	72.8772938946	76.6212731768	84.9043353953	98.5338156523	114.232818899	107.638709307	99.5718709948	105.182494306	101.91414119	105.28879827	107.701958822	429.628055332	444.985055999	267.600588855	789.758164981	830.028175941
	nan	98.9804975179	78.7767788172	86.0284368368	93.6103175407	107.864641373	109.659138332	104.765936762	101.546208357	108.427265602	111.503920223	103.609193407	105.942110902	262.750276035	401.653021987	464.284959205	548.698097077	1391.90518206
	nan	1532.62744621	870.881932207	99.1841572453	89.5620086221	100.620147508	111.456606692	101.784456626	270.370561313	104.006575551	111.826277298	102.110108452	105.117633975	228.801841181	267.349461193	214.82388908	385.378291236	1143.92064852
	nan	1054.24175951	2571.92311181	398.945216794	90.4448582801	100.324016553	377.073548896	396.524539094	104.305500419	100.409060385	106.675940493	98.3009735819	101.639979965	252.015694427	362.897969023	459.710615734	598.28497237	957.643135402
	0.0	1254.40570529	3354.74696041	210.493978879	105.360443973	109.018661302	99.9797014465	219.070965955	95.0436172333	96.5473611384	106.295714467	99.4752793794	98.355691311	105.307421124	375.24629601	526.588516507	947.707818898	1437.44417593
	0.0	925.451784761	3493.53552214	297.478272287	1031.96408061	1017.28691211	572.233909158	107.357999464	90.3774352122	90.588184844	100.280341185	94.5452836788	99.3776201498	110.500065346	469.616693703	511.058394105	1029.55612801	2990.97857292
	373.689961733	1102.60062529	3478.51568989	664.075832579	687.537654136	81.998762077	788.638881748	393.87112817	89.1212421568	89.5968506728	92.8391813014	87.2458477921	89.8556831777	108.661908303	114.994367441	650.857361764	2174.02652528	3141.09331513
	1085.28838973	1237.30364323	3641.30844623	713.945968184	86.90022741	92.5030145786	480.047346365	416.352025549	89.6327580668	87.5901481338	79.1820716694	66.9331372753	70.4327016633	93.5146582291	105.683144474	140.693337825	1421.02741275	3071.07789544
